X_mean,Y_mean,Z_mean,theta,phi,cos_phi,sin_phi,X_ideal,Y_ideal,Z_ideal
-0.36,-0.59,0.84,0.6327952462191109,4.281515993636882,-0.4176641585322669,-0.9086014806709999,-0.24700703828739495,-0.5373479053428207,0.8063775490799414
0.71,-0.63,-0.19,1.804088705828229,5.561480985530616,0.7506808342241051,-0.6606650324700117,0.730345288880912,-0.6427679674166028,-0.23118196095843307
0.3,0.24,-0.93,2.739356040305051,0.7829803847873342,0.7088143404219434,0.7053950884520004,0.2774848119593086,0.2761462520067033,-0.9201877127165726
-0.98,-0.24,0.11,1.5810864775072764,3.4171157046337424,-0.9622830330745661,-0.27205029729227204,-0.9622320867953152,-0.27203589409701684,-0.010289969114130826
0.17,-0.95,-0.32,1.7814240800696672,4.928650014534191,0.21457925893733296,-0.9767065790880621,0.20983702741096658,-0.9551212275759966,-0.20907382084098997
0.77,0.68,0.02,1.4873919573857974,0.7259809343488326,0.7478485696217564,0.6638693522935766,0.7452489517922852,0.6615616570264256,0.08330770555566991
-0.9,-0.44,-0.13,1.6444589450520077,3.5922280760000014,-0.9001705337402406,-0.43553761052957346,-0.8977293936075502,-0.43435649172984764,-0.07359601854148684
-0.55,0.73,-0.38,2.0244283137373067,2.215886810795769,-0.6012707417968393,0.7990453648317339,-0.540459047309205,0.718231017433593,-0.4382330701555197
0.79,-0.24,-0.64,2.249517046780401,6.012069380688578,0.963472643663483,-0.26780676786089486,0.7499444493920219,-0.20845449052214532,-0.6277977765230225
0.74,0.27,-0.67,2.1831642077724145,0.34005333555415806,0.9427368774685725,0.33353737400897937,0.7714314423490505,0.2729300440648553,-0.5748066812433732
0.6,0.06,0.78,0.6565741672133114,6.258274449965258,0.9996897406412295,-0.024908280885508328,0.6102174936653572,-0.015204185974458679,0.7920880274020209
-0.04,-0.55,0.87,0.46221377890514187,4.599123934132349,-0.11302302255692716,-0.9935923693205863,-0.050400433260206205,-0.44307332050485077,0.8950674996803255
-0.85,0.43,0.4,1.169213308687785,2.717995073647629,-0.9116160837919133,0.4110427176971942,-0.8390909929910898,0.37834155000826286,0.39087591000031274
-0.68,0.62,-0.53,2.0093433962121603,2.4650905867372233,-0.7797674332224588,0.6260692853715619,-0.7059777045539183,0.5668240787535331,-0.4246244745866504
0.15,-0.88,-0.46,1.9545689781137885,4.801871158366939,0.08936281091726568,-0.9959991405744109,0.08286244178046283,-0.9235488448953034,-0.3744213493308442
0.77,0.55,-0.57,2.0795348533537434,0.5247639586343582,0.865442224517954,0.5010087384681182,0.7558423059315071,0.43756080931514785,-0.48707591473569606
-0.05,-0.31,-0.92,2.8068237252323986,5.045159527778311,0.32666283652534395,-0.9451409372327582,0.10732538025815337,-0.31052693831054534,-0.9444862536511168
-0.49,-0.39,-0.77,2.513094757355127,3.709114787284318,-0.8432355253053841,-0.5375442761884391,-0.49576375970735825,-0.316038595831026,-0.8089115529561797
0.97,0.3,0.16,1.6080063873866728,0.1786517478651898,0.9840841755121212,0.17770294175006923,0.9834029782457522,0.17757993320958246,-0.03720147441520649
-0.72,0.1,0.76,0.6754542412927858,2.995603934451124,-0.9893625598116276,0.14547070235268558,-0.6186008020881469,0.0909558303609457,0.7804230164335576
0.87,0.44,0.13,1.456695812130157,0.44568900152788177,0.9023138650373216,0.4310796782050973,0.8964466552096887,0.4282766237221063,0.11385309805426908
-0.98,0.15,0.44,1.1912630883031696,3.1047580245398665,-0.9993216817511926,0.03682630013954861,-0.9282076182667157,0.03420565466187519,0.37048696411720533
0.0,0.41,-0.95,2.8129267844934325,1.8354664224057484,-0.261590865650628,0.9651788533780437,-0.08443645553848997,0.3115410055976099,-0.9464738172856799
-0.14,-0.13,0.94,0.25380590517014384,4.4005199526817105,-0.3068380404066326,-0.9517617437990549,-0.07704388603906295,-0.23897761577546944,0.9679638106779984
-0.78,0.31,0.46,1.0304000349462246,2.725307935072893,-0.9145975798673242,0.4043652642114967,-0.7842718752743039,0.3467451817497096,0.5144758542313602
0.53,-0.29,-0.74,2.4942391579496097,5.840375129812088,0.9035511268973374,-0.42848029252528247,0.5449113091876292,-0.2584068020177221,-0.7976826372627136
-0.76,0.1,-0.62,2.1964758768982486,2.8621548853856225,-0.9612106623381501,0.2758152689889643,-0.7791240371186833,0.2235662943552102,-0.5856482278741774
0.53,-0.74,-0.63,2.1526345623840073,5.266800685463624,0.5264432169345774,-0.8502102912477438,0.4398190071978329,-0.7103114527400842,-0.5495606254216038
0.46,0.76,0.31,1.2402860260405524,0.969455874333398,0.565748288941958,0.8245779972563219,0.535128215635522,0.7799492476580123,0.32452575230394703
0.16,-0.68,0.58,0.9218373903304058,4.8655263349221824,0.15253951735379284,-0.9882973720725315,0.12153027819651487,-0.7873897639933294,0.6043573041173629
-0.97,-0.13,-0.04,1.647499048802784,3.374704120898053,-0.972952338398656,-0.23100594625374274,-0.9700916524102792,-0.23032673983468271,-0.0766275331784923
0.3,0.96,-0.27,1.802645627817481,1.3760335257857548,0.19353382599642488,0.9810936031771819,0.18835546681573798,0.9548426104064419,-0.22977773493712816
0.95,-0.21,-0.04,1.6097607731769719,6.003923849339311,0.9612592764885594,-0.2756457933012789,0.9605296633917343,-0.27543657318159176,-0.03895458764438042
0.48,-0.6,-0.73,2.2781293817101345,5.389510115287822,0.6265518944764689,-0.7793797043341248,0.47624057989021207,-0.5924046286012556,-0.6498089458276508
0.89,-0.12,0.47,1.131476932311917,6.194192303632377,0.996042735408086,-0.08887558292791983,0.9014598623060072,-0.0804360775903294,0.4253235874873598
0.79,0.44,-0.43,2.0414540000562504,0.7535653344695997,0.7292539533888645,0.6842431376833179,0.6499623491204376,0.6098455484149307,-0.4534725480162336
-0.98,-0.12,0.2,1.398848601415777,3.2724535954510783,-0.9914499187853714,-0.1304877716128242,-0.9768293805001136,-0.12856351762432167,0.17110167540917165
-0.49,-0.94,0.0,1.5277475051700162,4.273371959118763,-0.42504990778326984,-0.9051699154818579,-0.4246561171370645,-0.9043313140860777,0.04303552650334225
-0.34,0.32,0.88,0.4607710807527848,2.2505535933390433,-0.6286042625830275,0.777725324946056,-0.27950191020954734,0.3458069359051667,0.8957099113379813
-0.29,-0.9,-0.01,1.645913608508674,4.3577999671941425,-0.34720497555202723,-0.9377892646815255,-0.3462258656350048,-0.9351447208708643,-0.075046658770693
0.28,-0.24,-1.0,3.0095166065230936,5.6255109679975135,0.7914159956375989,-0.6112779415690935,0.10422346469547081,-0.08050065365550182,-0.991290630525634
0.33,0.64,0.78,0.6897373237197253,1.019685195476118,0.523634172774088,0.8519432217602277,0.33320652733707395,0.5421209255828225,0.7714131916069309
-0.03,0.99,-0.25,1.7840477292893981,1.5717521336881863,-0.0009558067477574808,0.9999995432166261,-0.0009341557743102258,0.9773475127635582,-0.21163876452076463
0.79,-0.22,0.48,0.9615819188378761,5.895371181348555,0.9257378936033946,-0.3781657736320804,0.7591956145426731,-0.31013292087902056,0.5722233744318911
-1.0,0.11,0.2,1.4314179924076125,3.0876582652991407,-0.9985458934208933,0.053908243639262055,-0.9888625485603513,0.053385471358664366,0.13892750448539787
-0.54,-0.25,-0.88,2.59751038588047,3.3895644518252537,-0.9694122136537875,-0.24543830185784682,-0.5017998438765977,-0.1270469876683337,-0.855602699627476
-0.71,-0.64,-0.31,1.9756065708592105,3.878713169931187,-0.7404070955925705,-0.6721587110171036,-0.6805652824980873,-0.6178329270072647,-0.3938443481426827
0.23,-0.15,0.96,0.22934399893019,5.479229654164779,0.6938636542193217,-0.7201064014112147,0.15774209466232522,-0.16370808796168687,0.9738157389914535
0.94,-0.01,-0.34,1.9525589516504271,6.270697521212453,0.9999220286140967,-0.012487461402120155,0.9279370414884062,-0.011588481559151721,-0.37255677973819945
-0.26,0.94,-0.25,1.8650790618853375,1.8814951757828604,-0.30572409924701177,0.9521201474286758,-0.2925811528046549,0.9111889151994708,-0.2900534947921003
0.18,-0.91,0.25,1.3412489926698865,4.964375610035303,0.24932833992007705,-0.9684190099913872,0.24278833112752438,-0.943016888266079,0.22753675464257145
-0.22,-0.87,0.51,1.1913722809074765,4.449043185743617,-0.26031244934722536,-0.9655244319616403,-0.24179853718382055,-0.8968545140618813,0.37038553970503674
-0.58,-0.48,-0.6,2.2750179371669135,3.8200733272388248,-0.7785271627382645,-0.6276109120137315,-0.5933278076957085,-0.4783121570238684,-0.6474408027442963
0.56,0.24,0.87,0.5175592027765197,0.4318463951402496,0.9081944924772919,0.4185484008258953,0.44933875140851515,0.20708121155650028,0.8690293771230801
-1.0,0.08,-0.24,1.7901032662272542,3.006262215748141,-0.9908568033756356,0.13491773495066117,-0.9671242582906487,0.1316862475989343,-0.2175532146833843
0.04,-0.1,0.96,0.22286562506906588,6.130287151021781,0.9883338310044286,-0.15230311386215825,0.21844676115787715,-0.033662838297901766,0.9752680789697586
0.89,-0.47,-0.1,1.771645859652517,5.837029552690666,0.9021125590400889,-0.4315007889009499,0.8839777944818208,-0.422826521887361,-0.19950185776501717
0.86,-0.06,0.59,1.0538162500756925,6.231564016698052,0.9986679170304489,-0.05159836716471283,0.8681577593487851,-0.044855273770056665,0.4942571287270525
-0.11,0.9,0.5,1.0271720989402444,1.636849823604399,-0.06600547467636297,0.9978192608447424,-0.05649010607134675,0.8539733432950782,0.5172411399506758
-0.44,-0.42,-0.79,2.409388406683623,3.966917428413861,-0.678318367214637,-0.7347681217222675,-0.4534629928706909,-0.49120024998044287,-0.7437026479150833
0.05,0.99,-0.19,1.7470129541371417,1.501583426314234,0.06915765384009824,0.997605743224914,0.06808667740643704,0.9821568061694541,-0.17530605367405033
-0.83,0.53,-0.27,1.845428940026346,2.502477701672359,-0.8026239903507478,0.5964853142479224,-0.772545572379512,0.5741319647201908,-0.2711933363549813
0.12,0.63,-0.79,2.4429740629953525,1.4157760975585352,0.15440008597833804,0.988008407580564,0.09930403845949792,0.6354479939761994,-0.765731385602849
-0.11,0.79,0.65,0.9625738843254584,1.6954544168933108,-0.1243354838976948,0.9922402367591863,-0.10203778328128502,0.8142968609404503,0.5714095843137134
-0.95,-0.11,0.17,1.3521101840495404,3.2514304776927667,-0.9939738882800008,-0.10961710367244958,-0.9703007397115643,-0.10700638923469907,0.21694724514992875
-0.78,0.54,-0.35,1.859866509712586,2.452060937193825,-0.7715440103489155,0.6361759505787,-0.7395321436189772,0.6097805933812444,-0.2850611100973589
-0.55,0.81,0.18,1.5649857700533472,2.1076848758044044,-0.5114647887269859,0.8593042359330365,-0.5114561545685029,0.8592897298142935,0.005810524045050336
-0.05,-0.64,-0.79,2.491732248890001,4.704517658873503,-0.007871240229939094,-0.9999690213087816,-0.004762692809592536,-0.605056525843002,-0.7961682719701899
0.95,-0.03,0.27,1.2209734172564932,0.031243142075415512,0.9995119727368961,0.031238059408330392,0.9389749529263854,0.02934607704811329,0.34273144813217726
0.43,0.8,-0.44,1.9346355742857626,1.09659453715584,0.45662845889577125,0.8896574905695298,0.426736400855597,0.8314182529007047,-0.3558647677536385
0.96,0.32,0.01,1.6585315945756895,0.24979160788000548,0.9689639577072223,0.2472020401702951,0.9652370602778103,0.24625123427010862,-0.08762275438890749
0.82,-0.44,0.1,1.3643899040703626,5.738390497926769,0.855233647373312,-0.5182426153844755,0.8370802140879551,-0.5072422498435434,0.2049439317377426
-0.21,-0.72,-0.6,2.2482454853822214,4.5324176758883965,-0.17900134146178556,-0.9838488297268444,-0.13947321603217244,-0.7665895643624939,-0.6268075157655377
0.06,-0.73,-0.78,2.4336802823865913,4.724894778708133,0.012505472351954225,-0.9999218035232827,0.008131673063239956,-0.6501983264779247,-0.7597210094097033
-0.9,0.23,0.45,1.1472980971820048,2.8646509700255574,-0.9618961254992155,0.2734151490857765,-0.8769192557872145,0.249260811745982,0.4109521463106523
-0.18,-0.28,0.91,0.3489311161369749,3.997317554627989,-0.655671348130866,-0.7550464113153924,-0.2241697926699209,-0.25814548395815656,0.9397386940880608
-0.99,-0.15,-0.09,1.6536835208433522,3.270773809852297,-0.9916677113851574,-0.12882216500324858,-0.9882631403914205,-0.12837989568129213,-0.08279231684491234
-0.25,-0.01,-0.97,2.9738823483362276,3.368241183718431,-0.9744249851005942,-0.22471303569598905,-0.16265610431934316,-0.037510272760821875,-0.985969558944425
0.88,-0.11,0.46,1.0618350973582849,6.132866087664061,0.9887233239901738,-0.14975375987874823,0.8634037706528855,-0.13077264165970362,0.4872704023596364
0.1,0.73,-0.62,2.234113703369872,1.4180822139438016,0.15212121505739226,0.9883618446345764,0.11986451210410588,0.7787836183450249,-0.615734175221317
0.38,-0.7,0.47,1.0118920181394455,5.243760812562748,0.5067164916489169,-0.8621127519594018,0.4296127967847604,-0.730930760330774,0.5302575491598907
0.95,-0.09,0.28,1.24977638114072,0.06960020755198364,0.99757888315341,0.06954402840212182,0.9466166517282395,0.0659913079811919,0.315534565367645
0.51,0.87,-0.02,1.52650205878401,1.0857519204868338,0.46624764413732256,0.8846542456442498,0.46579033412985443,0.8837865495930862,0.04427978533762167
-0.84,-0.33,0.24,1.2286897297656223,3.493894764025997,-0.9385808357220032,-0.3450594366415531,-0.88419012441846,-0.3250632599813971,0.33547235488358057
0.71,0.24,0.61,0.8563782376566552,0.4506634267910035,0.9001583364261689,0.43556281907719363,0.6800467809689889,0.3290566570757057,0.655177908760573
-0.52,-0.81,-0.17,1.7926615041298612,4.224230602193903,-0.46900016757395796,-0.8831980767730415,-0.45750437084938456,-0.8615497570919701,-0.22004946423128602
-0.89,0.05,-0.38,2.011337329363051,2.9388569498819406,-0.9795194106507914,0.20134975579405676,-0.8859959713488829,0.18212510188755748,-0.42642887568268245
-0.45,-0.35,-0.83,2.5479696118037705,3.981607863315888,-0.6674514999462114,-0.7446532718114871,-0.37335094228495896,-0.41653513510539897,-0.8289195106387955
-0.22,-0.37,0.9,0.40497589555723384,4.228665925182547,-0.46507829858479105,-0.8852695500159689,-0.1832392710760588,-0.3487931979289767,0.9191118945014217
-0.88,0.19,0.35,1.1998487892783893,2.844997102236287,-0.956337034250866,0.29226610634874833,-0.8912910851100102,0.27238741755149976,0.36249868463629775
-0.42,-0.64,-0.74,2.3463898783137034,4.236098694562052,-0.4584855079544106,-0.8887018842085269,-0.3273612159318956,-0.6345381137856996,-0.7001399977553618
0.66,-0.33,0.76,0.7597319394995727,5.781348977010848,0.876700699153574,-0.4810362606952147,0.6038075480310242,-0.3313027186642071,0.7250206573239604
-0.91,-0.4,0.44,1.12450568357945,3.6541649375067107,-0.8714858912312733,-0.4904205760210652,-0.7861276358732311,-0.4423860120860133,0.4316224697892816
0.24,0.5,-0.77,2.44973492292182,0.9643952364720417,0.569913917356114,0.8217044035441263,0.36358732666891524,0.5242218136778747,-0.7700621701849995
-0.78,0.53,0.0,1.552428487517269,2.559663395681818,-0.8354038143856469,0.5496366680907594,-0.8352628951141954,0.5495439531695481,0.01836680647904032
-0.34,0.85,-0.18,1.667576186784021,1.8892159302694966,-0.3130660000450739,0.949731372344716,-0.31160100255014433,0.9452870887714736,-0.0966288518595631
0.24,-0.42,0.86,0.4629377156757481,5.287054961727239,0.5435544544652512,-0.8393739065702384,0.2427397519538652,-0.3748463694918205,0.8947444395469456
0.21,-0.84,-0.56,2.1410111101174722,4.933460451353813,0.21927514339734144,-0.9756630624801143,0.18458253793869472,-0.8212985815691968,-0.5398128625741847
-0.64,-0.69,-0.18,1.774457766399159,3.908391255681979,-0.7201355927890103,-0.6938333575134744,-0.7052522583072544,-0.6794936219999456,-0.20225644566715983
0.75,0.3,0.54,0.9508126449424286,0.42330554777288887,0.9117360826141407,0.41077647895104785,0.7420510002531677,0.3343260214207209,0.5810218794712174
-0.02,-0.62,-0.84,2.5720241215191324,4.550314476427733,-0.16136586923293025,-0.9868946530641965,-0.08701956982654552,-0.5322014412465281,-0.8421337307116501
-0.47,-0.25,0.88,0.5458387883132299,3.366912556077343,-0.9747226849108814,-0.2234181897700419,-0.5060128353385506,-0.11598424189961434,0.8546921469766836
-0.23,0.54,-0.79,2.4915290891537323,1.9678128214875283,-0.3866686228571914,0.9222187246514371,-0.23402616004959387,0.5581609008283037,-0.7960453286082259
-0.87,0.57,-0.15,1.6748298416498817,2.618919549797212,-0.8664878685863716,0.49919813059810914,-0.8618031090633467,0.4964991624059623,-0.10384595773994842
-0.11,-0.99,-0.14,1.6897045159683934,4.561498300312159,-0.15031875177711668,-0.9886375841855142,-0.14925731306613968,-0.9816565642490446,-0.1186281769354901
-0.6,0.38,-0.62,2.2054183548658823,2.5505379195664646,-0.8303534041131501,0.5572371346901638,-0.6686801448937335,0.44874074835973404,-0.5928731774894539
0.14,0.42,0.87,0.4753715991282559,1.3387079569583287,0.23001040044967128,0.9731881707485874,0.10526860144106939,0.4453979362385952,0.8891227136593923
0.42,0.89,-0.16,1.9014438470203916,1.1492740236604342,0.40914997820524657,0.9124671475371846,0.3869872734406337,0.8630409198077272,-0.3246555419708963
-0.79,-0.54,0.55,1.0000992837262277,3.7307152133160315,-0.8314285327345878,-0.5556317080178294,-0.6996675832981665,-0.46757776410924295,0.540218758830443
0.11,-0.06,0.98,0.19506309544046682,6.03071361925237,0.9682979572957078,-0.2497980502264974,0.18768367691283497,-0.048417964944491236,0.9810354418119221
-0.33,-0.3,0.88,0.5322289576311409,3.755367522988124,-0.8174796832996145,-0.575957435399841,-0.41483435232420185,-0.2922726210344634,0.8616781157284923
-0.46,0.17,-0.88,2.6489340662573784,2.7005043503454194,-0.9042875762140608,0.42692385679989725,-0.4277008778828417,0.201922168506295,-0.8810785418587619
0.41,-0.08,0.8,0.4756398632730294,6.108775958123943,0.9848292042647949,-0.17352647759685236,0.45096055995224044,-0.07945905459011561,0.888999905518109
0.74,0.33,0.48,1.0922319843385162,0.3648446693378667,0.9341791950656202,0.3568041921089912,0.8292306692546035,0.3167197263418008,0.46050527913753386
-0.55,0.65,-0.55,2.192580120417023,2.1938237618457603,-0.5834964582432519,0.8121156833958947,-0.474289678639911,0.6601206932016972,-0.5824860265642093
-0.59,-0.35,-0.74,2.27666372510616,3.67836801068138,-0.8593621241084187,-0.5113675191561023,-0.6540168242977691,-0.38917582186262223,-0.6486942062428287
-0.71,-0.56,0.29,1.2950059101447295,3.784762473548072,-0.8001987293964509,-0.5997349360111561,-0.7699594288955273,-0.5770711097831112,0.27230756895202657
-0.42,-0.83,0.07,1.5365830720131801,4.162290070151545,-0.5227715497729748,-0.852472818773691,-0.5224656153341898,-0.851973937773942,0.03420658046969216
-0.1,0.87,0.44,1.1504457803772727,1.6305822366738592,-0.059750300232450204,0.99821335476046,-0.054548794324548656,0.9113148347206748,0.40808050805664225
0.35,0.62,-0.61,2.260562120562146,1.0834943030588764,0.46824366508994053,0.8835993832632182,0.3612008570654786,0.681604212362166,-0.6363565341420758
-0.56,-0.37,-0.68,2.444272954232594,3.7761808989899506,-0.8053158717899488,-0.5928459721067477,-0.517145963690711,-0.3807051522328222,-0.7665661349823572
-0.28,-0.48,-0.86,2.676264920377023,4.165839081760996,-0.519742827916805,-0.854322768530163,-0.23321677327861254,-0.38334804967611447,-0.8936745545616881
0.58,-0.56,0.6,0.9392471801784962,5.529196528870482,0.7289641494768235,-0.6845518744240872,0.5883570739491008,-0.5525113108670558,0.5903958035911332
0.12,-0.86,-0.51,2.08416729853577,4.7681957546812725,0.05577781140740516,-0.9984432060736353,0.048587712408470665,-0.869737806644322,-0.49111646469695613
0.83,0.01,-0.54,2.248352077957649,6.269010939588609,0.9998995453335997,-0.014173892960675906,0.7790290561268133,-0.01104298377404892,-0.6268905663826284
0.43,0.61,-0.69,2.314004485911641,0.8636976687354775,0.6496307634951186,0.7602498741339911,0.4783241311174263,0.5597731525533065,-0.6766535622246381
0.0,-0.2,-1.0,3.0191488345035693,5.115753580682345,0.3925151343462346,-0.9197455459577706,0.04794104962613629,-0.11233596619305052,-0.9925131165179724
-0.56,0.89,-0.06,1.7336805289698827,2.1044216100283353,-0.5086579323322852,0.860968703191611,-0.5019251690554356,0.8495726389627757,-0.16216490309095088
-0.85,-0.49,-0.22,1.8504878566725327,3.7114323612992246,-0.841987463203313,-0.5394970915662565,-0.8092683692940259,-0.5185325798910022,-0.27605917853201395
0.67,0.04,0.71,0.7688755784319417,0.07920039735129553,0.996865287637035,0.07911762322221005,0.6931479125737512,0.05501266426305649,0.7186929650868523
-0.12,0.04,0.98,0.205248100947007,2.54755548408659,-0.8286877898143346,0.5597111281836671,-0.16889490782731748,0.11407475839083385,0.9790104491822724
0.17,-0.52,-0.89,2.6067902270786476,5.025255077806957,0.3077868605429112,-0.9514553318349415,0.1568700564532712,-0.48492925056787556,-0.8603693435566067
0.91,-0.19,-0.37,2.0512437087170365,6.077291588324026,0.9788786617302194,-0.20444208375296555,0.8680580879240933,-0.18129683611667796,-0.46217595480904167
-0.93,0.48,0.28,1.2857723674135548,2.703777126899226,-0.9056799571707591,0.42396204450300967,-0.8691402232427463,0.4068572602146283,0.2811804441140873
-0.52,0.16,-0.83,2.5807742777030467,2.6811077273101263,-0.8958371100751497,0.4443825741545275,-0.47647729843952563,0.23635793385361006,-0.8468201173662703
-0.93,0.18,-0.24,1.8852273619685058,2.920264310324169,-0.9756067045823121,0.21952575697179855,-0.9277751465640839,0.2087629578522624,-0.30927545141308466
-0.69,-0.03,0.65,0.7665414418469648,3.226522593200437,-0.9963956200216297,-0.08482787514556848,-0.6911479728443501,-0.0588406981819938,0.7203139953316201
-0.28,0.91,-0.44,1.8813749767722292,1.8895052225395665,-0.3133407368856544,0.9496407650306273,-0.2983495410059176,0.9042069958199791,-0.3056096531390437
0.3,0.9,0.26,1.2441623163102138,1.296332194633267,0.2710311652826092,0.9625705727091136,0.2567011262715513,0.9116772599661491,0.32085683011513316
0.15,0.16,0.98,0.18643845273939613,0.902043688523808,0.6200077950422973,0.7845956500559946,0.11492479993854667,0.14543284590347405,0.9826706354071549
-0.76,0.79,0.19,1.5614357097808442,2.392593211903345,-0.7323705218351746,0.6809063215647758,-0.7323384364954572,0.6808764908848237,0.009360480316645325
0.39,-0.58,-0.56,2.2741748104722133,5.243394731630168,0.5064008546618721,-0.8622981934329478,0.3862123581792371,-0.6576415021293786,-0.6467980125716593
0.39,-0.61,-0.69,2.3287403871475587,5.248487530354634,0.5107857796743263,-0.8597080244376522,0.37095861112897427,-0.6243636910275078,-0.6874297710717577
-0.29,0.66,-0.63,2.303114660792222,2.032589772745342,-0.4455544138592172,0.8952548599647865,-0.3313260134873725,0.6657351259032813,-0.6685954045049277
0.46,0.67,0.55,1.0177137681123907,0.8497308463777546,0.6601853318191049,0.751102741075346,0.5617578122554411,0.6391202776997856,0.5253126983073316
-0.73,0.26,-0.7,2.2858681012779307,2.919435214403214,-0.9754243613774866,0.2203345529673511,-0.7364904405369865,0.16636276312730386,-0.6556716114353929
0.35,0.19,-0.89,2.590719379538198,0.4260216228085652,0.9106170212807168,0.4132513043582981,0.47664564892500516,0.216308757174268,-0.8520677478525899
-0.6,-0.83,-0.48,1.9731368822221398,4.22526227196226,-0.4680887493919273,-0.8836814599688632,-0.43071046632423987,-0.8131168591420075,-0.39157306799343683
0.53,0.88,0.34,1.2004463159058751,1.09835547871192,0.4550611168767431,0.8904602068070707,0.42420830041479435,0.8300876451699734,0.36194173453107065
0.5,0.33,-0.81,2.5284493333503137,0.4498501236793717,0.9005122832729539,0.4348305735278183,0.5181917265899841,0.2502193583096244,-0.8178432656816409
-0.48,-0.68,0.61,0.9410366015745162,4.160802573798335,-0.5240390211605604,-0.8516942551767516,-0.42351211349922807,-0.6883129299536287,0.588950592306408
0.03,-0.74,0.46,1.0160511615678225,4.576847736652215,-0.13512661040241486,-0.9908283399061383,-0.11486230721493128,-0.842238466846981,0.5267266989098907
-0.31,-0.73,-0.64,2.2847399259459262,4.316875818739958,-0.3852817845558007,-0.9227989740401198,-0.29119035325631587,-0.6974380051346312,-0.6548193698756081
0.08,0.64,-0.82,2.541554104545942,1.3499231019613374,0.2190817176579348,0.9757065137571077,0.12370981312385472,0.5509563818058182,-0.8253138478689804
-0.92,0.34,-0.27,1.922184509763357,2.858158526242213,-0.9601007327171018,0.27965439927897484,-0.9014345483997068,0.26256634177188315,-0.3442014978467513
0.5,-0.44,-0.86,2.524081015070643,5.547182354953298,0.7411578135257877,-0.6713308390426241,0.4291364070251528,-0.38870602041073815,-0.8153217609398078
-0.89,-0.27,-0.12,1.7209806836747443,3.440458824731043,-0.9556709443175829,-0.2944368288566146,-0.9449134450224882,-0.2911225039860006,-0.1496204166838675
-0.07,0.02,-1.0,3.100429278478533,4.025945465044385,-0.6337902377406369,-0.7735049673690965,-0.026081578302022183,-0.03183108412234019,-0.9991529078959196
-0.83,-0.43,-0.52,2.087195592564403,3.548906464896674,-0.9181882526077749,-0.3961443332588275,-0.7984589683120865,-0.34448817520609215,-0.4937521372765645
0.76,-0.42,0.73,0.8374653135383283,5.743743135996406,0.8579953477729749,-0.5136574570664109,0.6374467176493711,-0.38162125337041336,0.669348116553739
0.56,0.63,-0.58,2.1623629766474646,0.9315823174755513,0.5965648171685212,0.8025649001275155,0.49518938662022655,0.6661834710658133,-0.557662132708855
0.09,-0.71,-0.61,2.1981415821703205,4.990408102256268,0.2744513739183963,-0.9616009792810657,0.22219272773059043,-0.7785012751963688,-0.5869975777303236
0.33,-0.64,-0.82,2.435860685287376,4.940909786060005,0.22653703284560006,-0.9740025527428106,0.14692991043720788,-0.6317294176694368,-0.7611370075551106
0.0,-0.95,0.41,1.249520255187424,4.744460013636974,0.03206553575186532,-0.9994857684914508,0.030424846047890246,-0.948345315940673,0.31577759653963305
-0.39,-0.97,0.04,1.6418018178910152,4.39398871125225,-0.31304763755524706,-0.9497374250923666,-0.31225881044081544,-0.9473442473691482,-0.07094584046066127
-0.61,0.79,0.07,1.4910847983329263,2.28014083396768,-0.6513365302500096,0.7587889853983638,-0.6492683530518784,0.7563796163473271,0.07962714172674934
0.53,0.78,-0.53,2.100477027945227,0.8348403533348852,0.671296019622126,0.7411893510024886,0.5793072806735431,0.639623020013044,-0.5052578221344207
-0.08,0.92,-0.32,1.8676222609537914,1.746190068903178,-0.1744958523908465,0.9846579088690609,-0.16686509219189694,0.9415984992749045,-0.2924864221994547
0.53,-0.46,0.88,0.5746282557996382,5.579701916937741,0.7625934899216252,-0.6468780171942435,0.4144869399374988,-0.35159294355795606,0.8393944118598242
0.47,0.32,-0.82,2.5562937280447877,0.5133716830488662,0.871093571033558,0.4911170843128996,0.4812344024402291,0.2713169336298557,-0.8335469821393922
-0.57,0.21,0.83,0.7051752955274025,2.8393690624774384,-0.9546770118004919,0.29764375205887217,-0.6187904465787161,0.19292295507411236,0.7614979426291217
0.58,0.45,0.6,0.9024321753778329,0.5622695268262466,0.8460473887228612,0.533107696469698,0.6640088339375261,0.41840235501503364,0.6197029431677736
-0.23,0.16,0.93,0.28649973983472027,2.528781802571718,-0.8180345369128302,0.575169102454062,-0.2311735966965406,0.16254070472967724,0.9592389105412504
-0.21,-0.47,0.82,0.588544138948705,4.094466049968774,-0.579343426209608,-0.8150835506300642,-0.32162290834416674,-0.45249420332989976,0.8317497825554745
0.75,0.27,-0.58,2.186049937057352,0.3774468523119441,0.9296086225087058,0.3685482450880298,0.759143591706152,0.3009664838715564,-0.5771656458569546
0.89,-0.27,-0.43,2.057914230723733,5.913687289697278,0.9325087527564591,-0.3611473743952642,0.8240445391714036,-0.31914072744819766,-0.46808096900603113
-0.01,0.63,-0.79,2.4336514843724824,1.5459801494652627,0.024813630264633103,0.9996920944736385,0.016135585452623405,0.6500708298085046,-0.7597022832098004
0.33,-0.5,0.82,0.5996703791013415,5.119808746012137,0.39624161704748156,-0.91814627425024,0.22362703787253538,-0.5181745753366486,0.8255216880294785
