X_mean,Y_mean,Z_mean,theta_ideal,phi_ideal,cos_phi_ideal,sin_phi_ideal,cos_theta_ideal,sin_theta_ideal,X_ideal,Y_ideal,Z_ideal
0.0,0.0,1.0,0.0044938616640234795,1.6881496368593025,-0.11708413444238504,0.9931219992840142,0.9999899026206652,0.0044938465386046645,-0.0005261581322894353,0.004462937858894612,0.9999899026206652
0.4,-0.2,1.0,0.03325667375121588,4.6372019749347855,-0.0751161857050413,-0.9971747884123052,0.9994470477923754,0.03325054374149797,-0.0024976540184799612,-0.03315660392002235,0.9994470477923757
0.0,-0.4,-1.0,3.0805319477606785,1.7099383276636737,-0.13869345892080262,0.9903353595891564,-0.9981363742398293,0.06102276967958338,-0.008463458999788896,0.06043300655375647,-0.9981363742398293
0.0,-0.2,-1.0,3.13044595141248,2.9795757985578533,-0.986903953993165,0.16130897554896617,-0.9999378761585244,0.011146471351037728,-0.01100049664941067,0.0017980258746217968,-0.9999378761585245
0.0,0.6,-1.0,3.0219788363116415,3.01514744676721,-0.9920164503536238,0.12610853352488163,-0.9928547926064696,0.11932879283041552,-0.11837612548861177,0.015048379071138113,-0.9928547926064697
0.2,-0.2,1.0,0.18854635482702514,4.081850279807304,-0.5895799573220829,-0.8077100184621279,0.982277731312963,0.1874312102256676,-0.11050568492567552,-0.15139006627175303,0.9822777313129634
0.2,-0.2,-1.0,3.1034958685347687,4.1170067853983525,-0.5608252277576385,-0.8279342147239676,-0.9992744052491752,0.03808757033347247,-0.021360470307004775,-0.03153400263478741,-0.9992744052491752
0.0,-0.2,-1.0,2.973313674648408,5.534674211722835,0.7327029525282645,-0.6805485900039495,-0.9858744735432708,0.16748588721375499,0.12271740406833417,-0.11398228438888149,-0.9858744735432707
-0.4,0.4,1.0,0.14163441772905633,0.4231763095782942,0.9117891630103736,0.41065864439561267,0.9899866019813839,0.1411613541212788,0.12870939292365177,0.0579691303244934,0.9899866019813839
0.4,-0.4,1.0,0.08646696020852039,5.928913685217803,0.9378994172583703,-0.34690731198175867,0.9962640609232177,0.08635925493413563,0.08099629487759287,-0.029958656993948434,0.9962640609232182
0.6,0.2,-1.0,3.0276538325696856,1.2599340165297577,0.30587972993723045,0.9520701606570426,-0.9935159917338061,0.1136924543195008,0.034776217223149816,0.1082431932494606,-0.9935159917338061
0.0,-0.4,1.0,0.006640621758273313,0.49372325878467926,0.8805744849548154,0.4739077720892131,0.9999779511523575,0.006640572952182439,0.005847519107172928,0.0031470191331646677,0.9999779511523574
0.0,0.0,1.0,0.03190893602263767,5.477577696652738,0.6926731228169772,-0.7212516515939335,0.9994909530949404,0.03190352145716176,0.022098711836590675,-0.02301046754264041,0.9994909530949405
-0.2,-0.2,-1.0,3.0389264418747337,5.487880056463907,0.7000668260425532,-0.7140773340995396,-0.9947344519849166,0.10248595042379031,0.07174701402713737,-0.07318289426127778,-0.9947344519849167
0.6,-0.2,-1.0,2.9677673857334628,6.093565341031064,0.9820759369754488,-0.18848568649580358,-0.9849303898245253,0.1729512278074618,0.16985123910006733,-0.03259883090358155,-0.9849303898245255
-0.4,0.2,-1.0,3.004823874585143,3.1870502972409556,-0.9989669792211741,-0.045441989676096556,-0.9906617207561139,0.13634278502559383,-0.1362019400956194,-0.006195687429543286,-0.9906617207561141
-0.4,-0.2,-1.0,3.055714602917559,0.19092752701555432,0.9818286410029523,0.18976964906511218,-0.9963147459496782,0.085772530586594,0.08421392714121974,0.016277023028844543,-0.9963147459496782
0.4,0.0,1.0,0.07923453832185108,4.36974933469897,-0.33597446571323436,-0.9418710943588335,0.9968625859036147,0.07915165712452653,-0.026592935712729922,-0.07455065791619296,0.9968625859036147
0.6,0.2,1.0,0.18540690895926135,0.3786711811694264,0.929156701636785,0.3696861152429864,0.9828613197649942,0.1843464838553037,0.1712867708973328,0.06815033547517113,0.9828613197649942
0.2,-0.2,-1.0,3.1054304254751512,5.5556330590239416,0.7468044997428428,-0.6650436370373318,-0.9993462178798249,0.03615434703171373,0.027000229048548107,-0.024044218444680764,-0.9993462178798249
0.0,0.6,-1.0,2.9688806041011397,4.367722048357747,-0.3378832164012919,-0.941188042887455,-0.9851223119783086,0.17185467826775047,-0.058066811446716715,-0.1617475682998773,-0.9851223119783088
0.2,-0.2,-1.0,3.053149337063798,4.590812550618499,-0.12127715097615101,-0.9926186844156762,-0.9960914386800125,0.08832805776412661,-0.01071217519689017,-0.08767608049481922,-0.9960914386800126
0.0,-0.2,1.0,0.06062567118906573,1.6531850333980695,-0.08229553052942358,0.996607969893318,0.9981628268064171,0.0605885400205564,-0.004986166044994904,0.06038302186868679,0.9981628268064174
0.4,0.0,-1.0,2.968097588138163,5.41619672959136,0.6471253371962695,-0.7623836291255305,-0.984987445039539,0.17262599200143983,0.11171065328277227,-0.1316072302634525,-0.984987445039539
0.4,0.2,1.0,0.13900704577171064,6.180636970197287,0.9947465255782612,-0.10236869565437406,0.990354067959882,0.13855980685362307,0.1378318864524365,-0.014184186697727395,0.9903540679598821
0.0,0.6,1.0,0.10706202629051834,1.3521532403362484,0.2169052141195336,0.9761926695523581,0.9942743334973076,0.10685761436830131,0.023177973724858948,0.10431361983218847,0.9942743334973078
-0.4,0.4,1.0,0.1274402953616561,4.142842876234606,-0.5392498578005387,-0.8421458251764351,0.9918904700700443,0.12709561512588302,-0.0685362923837044,-0.10703304167649334,0.9918904700700443
-0.2,-0.4,-1.0,3.000681609085277,4.833171580438992,0.12048914264230158,-0.9927146450543193,-0.9900884553018394,0.14044518745054063,0.016922120224152976,-0.1394219944095508,-0.9900884553018394
-0.6,-0.2,-1.0,3.0707548161208345,1.7964053373703817,-0.22369998064078248,0.974658052170767,-0.997492049395723,0.07077860829601368,-0.01583317330559979,0.0689849404971504,-0.9974920493957232
0.4,-0.2,-1.0,3.0688509243856426,4.7822676585275135,0.06982182208310661,-0.9975594785079208,-0.9973554868138605,0.07267759573821378,0.005074482159061511,-0.07250022450382206,-0.9973554868138609
0.0,-0.6,1.0,0.14441418764054742,5.568132307102703,0.7550584923775463,-0.6556574357761429,0.989590381531331,0.14391274016109454,0.10866253661995759,-0.09435745818954157,0.9895903815313309
-0.4,0.4,1.0,0.06563855072186231,2.7270241045750896,-0.9152901920075326,0.40279506503284535,0.9978465636550496,0.06559142780736558,-0.06003519055185187,0.026419903429265007,0.9978465636550501
-0.4,0.2,1.0,0.1605286619591421,2.878873114693884,-0.9656872647803971,0.2597077331173549,0.9871429199474658,0.15984009383628114,-0.15435554301900034,0.04151170843148587,0.9871429199474658
0.0,-0.2,1.0,0.10648413645504343,2.5829898501068973,-0.8479964552897797,0.5300018979361947,0.994335919400793,0.10628301552637488,-0.09012762042387454,0.056330199947360736,0.994335919400793
-0.4,0.2,1.0,0.14156701944595373,3.415151341097898,-0.9628155818230265,-0.27015949992326205,0.9899961137657637,0.14109463040344647,-0.1358481086639992,-0.038118054791652596,0.9899961137657637
0.0,0.0,-1.0,2.947026137834905,0.4096925297685741,0.9172433399656401,0.3983273217953762,-0.9811315721134417,0.19334124806208924,0.17734097212559607,0.07701310153314748,-0.9811315721134417
-0.2,-0.4,1.0,0.1787979420015741,4.111041351365231,-0.5657542065591789,-0.8245739371097015,0.9840581858678312,0.1778468071867271,-0.1006175792890101,-0.14664784200434958,0.9840581858678316
0.2,-0.2,-1.0,3.033445693024436,2.248112803627159,-0.6267041280563392,0.7792572976091681,-0.9941578148603535,0.10793627356957959,-0.06764410821307387,0.08411012885583448,-0.9941578148603535
-0.2,-0.2,-1.0,3.044123604218804,1.918323557945959,-0.3405739099022975,0.9402177470638712,-0.9952536516040205,0.09731479316559809,-0.03314287959974114,0.0914970955861453,-0.9952536516040208
0.2,0.2,-1.0,2.9451939647098837,6.049515889167851,0.9728232970307243,-0.23154876971012203,-0.9807756909135708,0.19513852544540747,0.18983530370151516,-0.04518408548993144,-0.9807756909135708
-0.4,-0.2,-1.0,3.045881791398511,0.3998676261653801,0.9211125347321787,0.38929641452145547,-0.9954232108629354,0.09556480144553259,0.0880259364906719,0.03720303455720064,-0.9954232108629354
0.8,0.6,-1.0,3.0684134598650594,0.44568025821741203,0.9023176340662964,0.4310717889783572,-0.9973235975107432,0.0731138964098425,0.06597195802589738,0.0315173381245691,-0.9973235975107432
0.0,0.0,-1.0,3.1164371585268285,3.101044622001763,-0.9991780411945688,0.040536921375266495,-0.999683617218487,0.025152842085171864,-0.025132167485138347,0.0010196187819711065,-0.9996836172184874
-0.4,0.0,1.0,0.18834514232378502,4.200765830671582,-0.4895931981786737,-0.8719509735628362,0.9823154249312238,0.18723355987159263,-0.09166827738391121,-0.16325848481367078,0.9823154249312239
-0.6,0.4,1.0,0.15779703198415868,2.8049365462926374,-0.9438645377475121,0.3303327631081653,0.9875758604656178,0.1571429916528078,-0.14832169717663862,0.051909478635755374,0.9875758604656183
0.8,-0.2,1.0,0.13765484715604742,0.8831203407688452,0.6347430783383006,0.7727232522071651,0.990540522879899,0.13722052518780245,0.08709977856890407,0.10603349049269396,0.9905405228798994
0.4,-0.2,-1.0,3.10832264597731,2.76737462095736,-0.9307937505583944,0.36554479058172523,-0.9994466043453913,0.03326387022682095,-0.030961802526510398,0.012159434476000956,-0.9994466043453917
0.0,-0.2,-1.0,2.9677231223544855,4.966919524569515,0.2517911056937456,-0.9677816071271044,-0.984922733453926,0.1729948239851315,0.04355855801051118,-0.16742120878100117,-0.9849227334539263
-0.4,0.2,-1.0,3.120210694628876,0.3924326345491431,0.9239814646248357,0.3824372537158789,-0.9997714146245733,0.021380329735049736,0.019755028382753188,0.008176634587412369,-0.9997714146245735
0.6,0.0,-1.0,3.1107769415253395,3.855388355001743,-0.7558822525808826,-0.6547075837603005,-0.9995252335169394,0.030810835154335036,-0.02328936348035701,-0.020172087437531617,-0.9995252335169397
0.0,-0.4,1.0,0.1280952084351688,6.151119758872645,0.9912920130777765,-0.13168198361282965,0.9918070207796369,0.1277451898594264,0.12663278641675357,-0.0168217399976868,0.991807020779637
0.4,0.0,1.0,0.14139529749114324,0.3938905094871553,0.923422937220161,0.3837838962433033,0.9900203282146753,0.1409246242560418,0.13013303045716168,0.054084601373607245,0.9900203282146753
0.6,0.0,1.0,0.021072984450171296,4.91234421097128,0.1986254535901864,-0.980075471168467,0.999777972879675,0.02107142483573393,0.004185321315789171,-0.020651586624072873,0.9997779728796753
0.6,0.6,1.0,0.17804300052723487,1.8058477536549444,-0.23289299856341847,0.9725023656630042,0.984192169360512,0.17710385023891817,-0.04124624673926827,0.1722339133253744,0.9841921693605123
0.2,0.4,1.0,0.05311656659172122,0.11028475161147998,0.9939247981123408,0.11006132698338017,0.998589646817508,0.05309159320348823,0.052769051056239594,0.005843331199637725,0.9985896468175083
-0.2,0.4,1.0,0.07313614965227426,1.4161122716536156,0.15406793442763375,0.9880602570598629,0.9973267437066804,0.07307096747292646,0.011257893025182594,0.0721985189049126,0.9973267437066805
0.2,-0.2,-1.0,3.033525627670325,3.4342454680575254,-0.9574819264200641,-0.28849325915681784,-0.9941664395320413,0.10785680557194353,-0.10327094197653884,-0.031115961361693232,-0.9941664395320415
0.0,0.2,-1.0,3.093054695016681,1.0158115927547002,0.5269303255959417,0.8499084844660364,-0.998822264538212,0.048518902118227694,0.025566080890715347,0.04123662656725887,-0.9988222645382121
-0.4,0.6,-1.0,3.0159374668702617,2.4658875093994186,-0.7802661143616939,0.6254476722947364,-0.9921157690454393,0.12532478131389918,-0.09778668014902513,0.07838409275362512,-0.9921157690454393
0.2,-0.4,-0.8,3.120104299087088,2.6354694727585444,-0.8746305192658317,0.4847901141409358,-0.9997691341941,0.021486700835159328,-0.01879292430876498,0.010416540150389031,-0.9997691341941001
0.2,0.0,-1.0,2.9525195375899873,6.114030416325065,0.9857273924860265,-0.1683493620501699,-0.9821788635535152,0.1879486099675259,0.18526609322466253,-0.03164102858624919,-0.9821788635535155
-0.2,-0.6,-1.0,3.132037010729312,0.2665471607903328,0.9646861302188147,0.26340210736333947,-0.9999543451921593,0.009555497439692362,0.009218055847412615,0.002516938162519963,-0.9999543451921593
0.0,-0.6,1.0,0.0326070673863182,4.939875802708222,0.22552980950311907,-0.9742362675580738,0.9994684366781695,0.032601289607864195,0.007352562634817631,-0.031761358705145445,0.9994684366781699
0.2,0.4,-1.0,3.055941850218543,5.232827586808904,0.4972607211049902,-0.8676011613905004,-0.9963342118000728,0.08554611853689115,0.042538724591387474,-0.0742199117950562,-0.9963342118000731
0.4,0.4,1.0,0.19607374818843704,0.42413100952099414,0.9113966917596689,0.4115289421772557,0.9808390475815333,0.1948198212178386,0.1775581405471483,0.08017399494093923,0.9808390475815337
-0.2,0.0,-1.0,3.082918627565535,3.8327896402643944,-0.7704835361422958,-0.6374598971964147,-0.9982791731025258,0.05864036621421634,-0.04518143672140862,-0.03738088181847446,-0.9982791731025258
0.0,0.4,-1.0,3.028396848131545,1.6255331887873694,-0.05470953301530647,0.9985023119638968,-0.9936001927426289,0.1129542251613936,-0.006179672910685623,0.11278505496974207,-0.993600192742629
-0.2,0.0,-1.0,3.090168952323381,4.636471723834272,-0.07584435359848589,-0.9971196688598756,-0.9986780928165065,0.05140104014886477,-0.0038984786643804694,-0.05125298813228921,-0.9986780928165065
0.2,0.2,-1.0,3.0235268642649915,4.116577856749593,-0.5611803008604804,-0.8276935845626331,-0.9930383272059511,0.11779168349253849,-0.06610237238120524,-0.09749542074160632,-0.9930383272059512
-0.4,0.4,-1.0,2.9803652671771714,5.396104918163163,0.6316780879670952,-0.7752307999442712,-0.9870309948049376,0.16052979565917108,0.10140315438373369,-0.12444764190374959,-0.9870309948049375
-0.2,0.0,1.0,0.04684067418526683,1.3794979845711264,0.1901337130016793,0.9817582040299918,0.9989031761833476,0.04682354761036412,0.008902734963069439,0.045969402008263896,0.9989031761833476
-0.2,0.0,-1.0,3.0672779449127106,4.326800135326383,-0.3761048122826843,-0.9265771258658433,-0.9972399326344211,0.07424632488746619,-0.027924400084479658,-0.06879494632033005,-0.9972399326344211
0.2,-0.2,1.0,0.1994364707805901,3.5126730850188164,-0.9319361008363791,-0.36262253647268844,0.9801783781907136,0.1981170031254821,-0.18463238740215052,-0.07184169019172985,0.9801783781907136
-0.6,0.4,1.0,0.1780819034438657,4.7122494839449445,-0.00013949643929296897,-0.9999999902703717,0.9841852787594365,0.17714213805080412,-2.4710697506830725e-05,-0.17714213632727696,0.9841852787594366
-0.2,0.4,1.0,0.05390237245845453,1.1996271140721237,0.36270527353618726,0.9319039030656753,0.998547618826414,0.053876274333873375,0.01954120881937821,0.05020751033437366,0.998547618826414
0.0,0.0,-1.0,2.9550438363832665,0.5963869860257154,0.8273702847120405,0.5616568453918434,-0.9826501722373502,0.1854687008686532,0.15345129184286987,0.1041697654488112,-0.9826501722373503
-0.2,-0.6,-1.0,3.03005141468002,4.444706436949809,-0.264497225242718,-0.9643864463164665,-0.9937857229049226,0.11131009365884321,-0.029441210914271095,-0.10734594566280488,-0.9937857229049227
-0.6,0.0,-1.0,3.032627051936524,4.195663537874479,-0.4940357551750492,-0.8694415866569869,-0.9940691206728441,0.10875009574579002,-0.05372643567713028,-0.09455185579431892,-0.994069120672844
-0.2,0.2,1.0,0.14748521715413546,1.8002554200386214,-0.227450827478609,0.9737895671444093,0.9891437554338626,0.1469511180161451,-0.03342415339167894,0.14309946560432898,0.9891437554338627
0.6,0.4,-1.0,3.006843437198022,1.8810812148792997,-0.30532993254674545,0.9522466236700448,-0.990935053087931,0.13434180496635975,-0.04101857424858665,0.12792653019695574,-0.9909350530879312
-0.4,-0.2,1.0,0.14500121525982376,3.608355253902607,-0.8930297874017556,-0.4499975542302148,0.9895057302758195,0.1444936322171925,-0.12903711765982692,-0.0650217810995768,0.9895057302758196
0.2,0.0,-0.8,3.0160273046391723,4.157378003943901,-0.5269526290534168,-0.8498946562566988,-0.9921270239405703,0.12523565134108972,-0.06599325572540428,-0.10643711084761923,-0.9921270239405704
0.2,0.0,-1.0,2.9720023670746913,2.879732075446387,-0.9659099872542702,0.25887814995177827,-0.9856540004747798,0.1687785275088714,-0.16302486535488853,0.04369307295308196,-0.9856540004747801
0.4,0.0,1.0,0.11023199238327441,2.7531574246823247,-0.9255028351325907,0.37874067930648364,0.9939306034796922,0.11000888812498187,-0.10181353784945475,0.04166484101820661,0.9939306034796925
-0.2,0.0,-1.0,3.0751662349299558,5.863500495994509,0.9132174164892038,-0.4074726373890448,-0.9977945765778504,0.06637757868307842,0.06061716091776975,-0.027047047049492814,-0.9977945765778509
0.0,0.0,-1.0,2.9716871077909923,6.082603296158829,0.9799507841154429,-0.19923970666392943,-0.9856007424966804,0.1690892556905737,0.1656991486994743,-0.03368929370381206,-0.9856007424966804
-0.2,-0.4,-1.0,2.9991817221249915,3.0964767726269917,-0.9989824512568901,0.045100577388488855,-0.9898766897940993,0.14193004968038503,-0.14178562893672328,0.006401127189362275,-0.9898766897940997
0.0,0.2,-1.0,3.0480510287800837,0.6488331865094737,0.7967893961357587,0.6042571126644791,-0.9956281714137714,0.093405269055176,0.07442432792637176,0.05644079818692947,-0.9956281714137715
-0.4,0.2,-1.0,2.985840392879006,2.393838772876927,-0.7332180638488377,0.6799935814739443,-0.9878951171460081,0.15512329779589823,-0.1137392040677552,0.10548284683828207,-0.9878951171460083
0.4,0.4,-1.0,3.016284242616334,1.6043257520177308,-0.033523143154398,0.9994379414816358,-0.9921591689864541,0.1249807320994272,-0.004189746973710565,0.12491048561431937,-0.9921591689864544
-0.2,0.2,-1.0,3.106486957110703,0.920086135925194,0.6057516245145096,0.7956537999645528,-0.9993838583195186,0.03509848615527919,0.021260965006560398,0.027926243882451143,-0.999383858319519
0.4,0.2,-1.0,3.079201765004619,0.7564174662145289,0.7272994383476662,0.6863202801747659,-0.9980543197835965,0.06235041909484191,0.04534742478842014,0.042792357102185985,-0.9980543197835965
0.2,0.0,-1.0,3.0201716753684287,0.18002851197094605,0.9838385879022269,0.17905762467583514,-0.9926375251426658,0.12112284540351426,0.1191653291844932,0.021687968991931657,-0.9926375251426658
0.2,0.4,1.0,0.09850707614285786,2.7778404245003525,-0.934568424811684,0.3557834444504236,0.9951521000689092,0.09834784048691578,-0.09191278636748763,0.034990533442695725,0.9951521000689093
-0.2,0.0,1.0,0.03126339414177217,4.636682550107807,-0.07563413289043483,-0.9971356366823483,0.9995113398966711,0.03125830158471906,-0.002364194535987932,-0.03116876645228771,0.9995113398966714
-0.2,-0.2,-1.0,3.0004061460251488,1.3214704626821214,0.24675072445144383,0.969078985420016,-0.9900497302773082,0.1407179149143034,0.03472224744840101,0.13636677421557333,-0.9900497302773087
0.4,0.2,1.0,0.18577190996911314,2.0858384809585626,-0.4925715350603401,0.8702719591301906,0.9827939676425073,0.18470521694174852,-0.09098053224265021,0.16074377100946238,0.9827939676425074
0.2,0.0,-0.8,3.077519290068822,5.943419825081486,0.9428328482956738,-0.33326599012600583,-0.9979480042089431,0.0640295314318887,0.060369145494965006,-0.0213388651899526,-0.9979480042089433
0.6,-0.2,-1.0,3.054741643712451,3.232455855567405,-0.9958747786292574,-0.09073822397494585,-0.9962308212092174,0.0867418634386446,-0.08638403404984947,-0.0078708026326999,-0.9962308212092172
0.2,0.0,-1.0,3.0415844519827506,4.588290978232003,-0.12377972262894923,-0.9923097199291663,-0.9950033464501076,0.09984157727663973,-0.012358362742139266,-0.09907376758466857,-0.9950033464501077
0.2,0.0,-1.0,3.0876369971412427,2.2922471845386028,-0.6604747407543333,0.7508482648481624,-0.9985447466660172,0.053929480858797785,-0.03561905988923025,0.0404928571269905,-0.9985447466660173
0.0,0.2,1.0,0.07094571134604254,2.517698533579958,-0.8116096708478195,0.5842000874583074,0.9974844084290518,0.0708862112187162,-0.05753193455487127,0.04141173079356206,0.997484408429052
0.0,-0.4,-1.0,2.957448710516031,3.5553439266195275,-0.9156190810249364,-0.4020468859014468,-0.9830933591508173,0.18310501684432925,-0.16765444725406026,-0.07361680181519455,-0.9830933591508174
0.4,0.0,1.0,0.1619350072531779,5.972373854612707,0.9520857157647774,-0.30583130944471904,0.9869171534688295,0.16122819911226133,0.15350306535326338,-0.04930863125391677,0.9869171534688295
0.2,0.4,1.0,0.1251301578854553,3.5915167847026916,-0.9004801001121194,-0.43489721693989647,0.9921814314252602,0.12480387467912131,-0.1123834055654356,-0.05427685776126549,0.9921814314252605
0.2,0.2,1.0,0.037055370066708004,3.4009004082842162,-0.9665677093767512,-0.2564115114229086,0.9993135283295494,0.03704689052466835,-0.035808328113959974,-0.009499249192949246,0.9993135283295499
0.2,0.2,-1.0,3.0873239104371137,1.9814888381068245,-0.39924434889694804,0.9168445614573127,-0.9985278131225582,0.05424210929417685,-0.021655855607950733,0.04973158290833921,-0.9985278131225583
0.4,0.0,1.0,0.13841011060794897,0.8795666286087941,0.6374851005364096,0.7704626834533155,0.9904366027287504,0.1379686050343752,0.08795293005120686,0.10629966166709533,0.9904366027287504
-0.2,0.4,-1.0,3.0543712378008734,1.6409319587395175,-0.0700781464758056,0.9975415045934257,-0.9961986231692509,0.08711086726516293,-0.006104568115842546,0.08689670559812882,-0.996198623169251
0.2,0.2,-1.0,3.1197243446821616,3.7507174569406816,-0.8201490755504008,-0.5721498875939965,-0.9997608980616572,0.021866565961498306,-0.017933843858784698,-0.012510953256937967,-0.9997608980616574
-0.2,0.0,1.0,0.1129181277866927,4.165922784693646,-0.5196713167750269,-0.8543662695362626,0.9936315193027448,0.11267832022229961,-0.05855569104192058,-0.09626855610593854,0.9936315193027447
0.2,-0.2,1.0,0.13434177184881216,4.582388622740457,-0.12963449724607906,-0.9915618473518212,0.9909897076686554,0.1339380427466113,-0.017362990833580807,-0.13280785309651713,0.9909897076686557
0.0,-0.4,-1.0,3.094522843666768,0.9217125850152228,0.6044567334778224,0.7966379713228091,-0.9988924210125156,0.047052430795392536,0.02844115862077427,0.037483753014648374,-0.9988924210125156
-0.4,-0.2,-1.0,3.018272081801445,1.0573255548245808,0.49120339762414916,0.8710449024949816,-0.9924056501593581,0.12300823359345377,0.06042206227684949,0.10714569483648986,-0.9924056501593581
0.0,0.0,1.0,0.00214305953907179,3.4196697032589123,-0.961585079304063,-0.2745070768847296,0.9999977036487848,0.0021430578986657467,-0.0020607324994417003,-0.000588284559357465,0.9999977036487848
