X_mean,Y_mean,Z_mean,theta_ideal,phi_ideal,cos_phi_ideal,sin_phi_ideal,X_ideal,Y_ideal,Z_ideal
0.4,-0.84,0.24,1.3077593446878992,5.311925506533773,0.5642598912881268,-0.8255972232774959,0.5448520446176485,-0.7972006199244489,0.2600142708930464
-0.08,0.98,0.04,1.3995194726745135,1.7648416543708543,-0.19282986764854945,0.9812322060259961,-0.19000836991071623,0.9668747598307967,0.17044065878191045
-0.44,-0.1,0.9,0.49324138904999243,3.4841051425640734,-0.9419138081524296,-0.33585469776644183,-0.4459805475795468,-0.15902162248883955,0.8808027445243712
-0.2,-0.98,0.4,1.3492509717261238,4.5622589802326665,-0.14956667160092996,-0.9887516426010222,-0.14591111885161095,-0.9645856051622285,0.21973746997107574
-0.36,-0.54,0.62,0.7728626907400555,4.260378996812975,-0.436774538138024,-0.8995710104457101,-0.3049505401577344,-0.628069270509925,0.7159149107950167
-0.66,-0.62,0.16,1.4082537435423956,3.9306952791817475,-0.70448248501747,-0.709721373711973,-0.6951967104922072,-0.7003665454625727,0.16182779649255674
-1.0,-0.02,0.08,1.5692857767384722,3.0760018929788155,-0.9978496971371683,0.06554374053455887,-0.9978485587098874,0.06554366575698212,0.0015105494819718235
1.0,-0.5,0.04,1.5282418706594387,5.789311786993544,0.8805032649681117,-0.47404008309476875,0.8797061416294024,-0.4736109325978286,0.04254161378373822
0.42,0.18,0.82,0.4739963446529553,0.038507426754204786,0.9992586806528913,0.038497910850370014,0.45610730158093094,0.01757220484989209,0.8897512838210889
0.2,0.88,-0.36,2.0009079739944715,1.4728147291844664,0.09782489586761461,0.9952036423508961,0.08891492624391283,0.904559699987351,-0.416972283311293
-0.76,0.3,-0.58,2.1293289992427287,2.6515371916664825,-0.8823067554361781,0.4706748233246432,-0.748225794221157,0.39914807557818627,-0.5299424257637328
0.76,-0.36,-0.5,1.9994497066500387,5.849825196695217,0.9075598890943296,-0.4199226687225735,0.8254495806713051,-0.3819307077986082,-0.4156463932359102
0.4,0.2,-0.68,2.5022599114321276,0.43725847305997245,0.9059159862344668,0.4234574664412393,0.5405239263551834,0.2526601758697706,-0.8024940626366233
-0.86,0.18,0.44,1.009646553100838,2.7978695711518005,-0.9415065345454021,0.3369947260838179,-0.7971206769150223,0.28531449789929375,0.5321599982364424
-0.1,-1.0,-0.1,1.7591076047688095,4.590244366306884,-0.1218411217335486,-0.9925496164196078,-0.11968718574000439,-0.9750030909627921,-0.1872002942910051
0.92,0.26,-0.12,1.6391059811055828,0.36243476616518094,0.9350363451041275,0.354551876788595,0.9328556558200382,0.3537249918419135,-0.06825654218464938
0.24,0.7,0.74,0.8098863819754758,1.2300913035424639,0.3341516731651141,0.9425193150917146,0.2419955923474889,0.6825808106663744,0.6895807205791233
-0.6,0.42,-0.6,2.186935043350082,2.7173731928825227,-0.9113602879713865,0.4116095546858837,-0.7437756446783609,0.3359211125752696,-0.5778882214662991
0.84,0.32,-0.02,1.6254941385990775,0.3841390586085851,0.9271214235582083,0.3747610785279087,0.9257348649067915,0.37420060370503927,-0.0546705412703104
-0.74,0.66,-0.5,1.8367677029954703,2.608763705832096,-0.861373492513614,0.5079721512001412,-0.8310855617961643,0.49011064808254834,-0.26284661232372486
-0.9,-0.4,-0.36,1.8834969180182455,3.3042829733246273,-0.9867950942926269,-0.1619735838956639,-0.9389417090009602,-0.15411887894013562,-0.3076293845727225
0.04,0.32,0.84,0.48777371850806606,1.2544988095889404,0.3110498847465828,0.9503935864678053,0.14577676408741752,0.44541184047564236,0.8833784168838984
-0.76,0.74,0.54,1.1709849793382163,2.3991658012195987,-0.7368299884736172,0.6760780783947732,-0.6787194805563209,0.6227588037427526,0.389244574880953
-0.88,-0.3,0.6,1.0716543320325014,3.3998498943367452,-0.9668365398541172,-0.2553959772645566,-0.8488762830583334,-0.22423603055083083,0.47867239179200205
0.22,0.76,0.64,0.7989298551540158,1.4443132380093826,0.1261461129647862,0.9920116724030396,0.09039757902821043,0.7108855869224757,0.6974739851863477
0.74,-0.06,0.68,0.7320167514763105,6.111200334097246,0.985247003061615,-0.17113837371585044,0.6585106324560326,-0.11438394469906728,0.7438279775172729
-0.48,-0.96,-0.08,1.3747450479345409,4.31391519913308,-0.3880121487524473,-0.9216542586135589,-0.3805791648480702,-0.9039985195040963,0.1947977823743059
-0.12,0.16,-0.96,2.939215916740638,1.808516497884188,-0.23548752620465987,0.9718773713807775,-0.04733255189281814,0.19534553212112368,-0.9795916254295096
-0.46,-0.56,-0.62,2.2026191265885573,3.88514679637009,-0.7360673841250724,-0.676908270024287,-0.5939712491338942,-0.5462326675067978,-0.5906166507564193
-0.32,0.54,-0.84,2.5845018003211844,1.7994827736026673,-0.22669836462296658,0.973965015530472,-0.11985976987169927,0.5149539689830726,-0.848796822210642
0.86,0.58,-0.08,1.7404054219301015,0.6293930006534258,0.8083849699151616,0.5886541772681676,0.7967853131686485,0.5802074759404223,-0.16879706627066432
-0.04,-0.84,-0.44,2.1205180646089925,4.634547613807002,-0.07776277997249036,-0.9969718903013014,-0.066305984400163,-0.8500879550487357,-0.5224499833608802
0.92,0.04,-0.38,2.0227550367369758,0.08989660965775725,0.9959620202627899,0.08977557682388959,0.8959608643409173,0.08076151677612486,-0.43672841329308665
-0.42,0.46,-0.9,2.6024971769214704,2.094927087834793,-0.5004606421330101,0.8657592885299096,-0.25691645718951256,0.44444615712438285,-0.8581733784280183
-0.72,-0.44,0.58,1.0228762914240173,3.671032240170152,-0.8630902426804472,-0.5050497331845714,-0.7367423309564156,-0.43111542602976805,0.5209128787197328
0.74,0.4,0.58,0.9685094967834759,0.5007996477962857,0.8771989097766127,0.48012714220997965,0.7228489340097755,0.3956450345156331,0.5665283975795519
-0.86,-0.18,0.3,1.1564867549555025,3.2569410426833922,-0.9933547475336358,-0.11509276933146863,-0.9093114486410522,-0.10535528527824796,0.4025580122594136
0.82,-0.2,-0.66,1.998190024385374,6.183028646601442,0.9949885131073566,-0.0999892933488966,0.9054884532066201,-0.09099517168189301,-0.4145003496259871
0.32,0.64,-0.64,2.3115270890279995,1.0231045462122046,0.5207180246165053,0.8537287267273397,0.3842772057375257,0.630030984247667,-0.6748273764737728
0.04,-0.94,-0.48,2.0219397716561938,4.803599223397689,0.09108382791815886,-0.9958432287723682,0.08197081394217415,-0.8962082719516405,-0.4359948611475963
-0.44,-0.04,-0.98,2.6480335749344457,2.966817099496751,-0.9847655919601815,0.1738871153688889,-0.46654569107548977,0.08238131497610447,-0.8806522793257856
-0.48,0.82,0.32,1.268321206358099,2.1853524799735125,-0.5765959431686879,0.8170294476464182,-0.5504197071200336,0.7799380391242507,0.2978838719046656
0.5,-0.38,-0.86,2.5915680651104855,5.526197147884095,0.7269076416964179,-0.6867352331454621,0.37996057845462394,-0.35896213145066275,-0.8525116697176787
0.2,1.0,0.06,1.5492314193767038,1.4522443107038678,0.11827451136414345,0.9929809363535501,0.1182470109311278,0.9927500547763526,0.02156323601416188
0.22,0.7,-0.54,2.266391536100839,1.341576241964911,0.2272180770844992,0.9738439019914961,0.17442904710207682,0.7475930877954483,-0.6408424787789342
-0.04,0.02,0.98,0.09992764272790593,6.148648209341195,0.9909635271838402,-0.13413160623567574,0.0988599292330874,-0.013381159585219782,0.9950113863470025
-0.92,-0.14,-0.36,1.8924539103894573,3.327605437678236,-0.9827494484254504,-0.18494194121256788,-0.9323468766439698,-0.17545676726278067,-0.3161395648031555
0.64,-0.5,0.54,1.1284096510263906,5.470113694323691,0.6872704540146467,-0.7264016265389976,0.621108651048901,-0.6564727637334883,0.4280975987649668
0.72,-0.64,-0.16,1.795455258927146,5.695370189981763,0.8321542784284726,-0.5545441884044843,0.8112423618917801,-0.5406085732373993,-0.22277387821391836
0.56,-0.74,0.32,1.2771429105625987,5.375128937505663,0.6152790926607357,-0.7883093543365967,0.5889407053562571,-0.7545640226035235,0.2894511726817904
0.98,0.22,0.02,1.4993532253624189,0.1958662527982663,0.9808794506813725,0.19461629744450729,0.9783772536319993,0.19411983651356687,0.07138234128587112
-0.26,0.88,-0.48,2.0204907251322166,1.879229833729727,-0.3035664388289233,0.9528102734630466,-0.27338585938046017,0.858081863206308,-0.4346903356726468
-0.86,0.58,-0.12,1.61941543647318,2.511237682458278,-0.8078183280276383,0.589431547257721,-0.8068637484056148,0.5887350300779687,-0.04859995748901502
-0.28,0.6,0.86,0.5949556663783166,2.0387268659055198,-0.4510402512128672,0.8925036088363081,-0.25279544932503456,0.5002233175715136,0.8281733474088038
-0.62,-0.66,0.12,1.2660330506453255,3.9670480560544155,-0.6782223804015446,-0.7348567225809821,-0.6469685450763678,-0.7009930642016355,0.3000673684740971
0.18,-0.18,1.0,0.07959578861776476,3.6343981957645837,-0.8810090271162174,-0.4730994548081155,-0.07005058612422069,-0.037616974496659725,0.9968339272985098
-0.72,-0.64,-0.18,1.9090530635223066,3.9332140969042446,-0.702692593360407,-0.7114935834119839,-0.6628742284233783,-0.6711765067523724,-0.3318431166617656
-0.18,-1.0,0.18,1.3684874764054924,4.596858916853977,-0.11527323459573559,-0.9933338217265314,-0.11292226789515236,-0.9730750448679477,0.2009316263524924
0.58,-0.2,-0.84,2.4628724269439024,5.624395841563177,0.7907338515219015,-0.612160090219331,0.4964206501619494,-0.3843125084438869,-0.7783767943267292
0.22,0.96,-0.42,1.8978819292552802,1.429802673260103,0.14052697721841226,0.9900768498828038,0.13307661837388413,0.937585663056646,-0.3212845126563087
0.26,0.92,-0.4,1.9536468227448003,1.334420156730182,0.234181109729912,0.9721929889922406,0.2172272303356145,0.901809674546572,-0.3735661136866188
0.52,0.42,-0.64,2.4862561469237905,0.7638658140234267,0.7221673590351482,0.6917183715531916,0.4401076189286726,0.42155121200746115,-0.7928428970584114
-0.06,-0.18,-0.98,2.7955427340878396,4.1472678118627675,-0.5355181496328418,-0.8445237186804271,-0.181639479458939,-0.2864493925313501,-0.9407198546965543
0.42,0.44,-0.72,2.405782553866888,0.9071380076430708,0.6160027864788267,0.7877439730333208,0.41345361198136876,0.5287242170265334,-0.7412872675752897
0.8,-0.58,0.24,1.3705532599240617,5.667021127489784,0.8161012101667193,-0.5779090021486222,0.7997940871204905,-0.5663613741214125,0.19890754664016014
-0.62,0.16,0.82,0.6098954497597134,2.70893001335888,-0.907852551892829,0.41928957060923683,-0.520001384829103,0.24016141928181908,0.8197079067962915
0.24,0.04,-0.98,2.8564023089279584,6.015618917757361,0.9644171622248129,-0.2643852061032141,0.27132923308470314,-0.0743821636743169,-0.9596081184529417
-0.3,0.34,0.82,0.5212681894801743,2.1493109174579,-0.5467808432274514,0.8372757666859093,-0.2722860867785969,0.41694683507889585,0.8671883438241607
-0.36,0.24,0.92,0.2645134674877862,2.8519036273739817,-0.9583327528234616,0.28565422255903355,-0.25054621617654815,0.07468135090464088,0.9652198140251123
0.26,-0.1,1.0,0.10201920728277933,0.21826392552498752,0.9762748413636897,0.21653506441290857,0.09942610594946397,0.022052435793612355,0.9948005526392186
0.68,-0.56,-0.46,1.9137527146338018,5.623531002173686,0.790204135715647,-0.6128437189837939,0.744186305368735,-0.5771545381573407,-0.3362727791332784
-0.32,-0.3,-0.88,2.694506988946778,3.873850280811338,-0.7436669615508953,-0.6685502601133734,-0.32151659179488373,-0.2890406757172095,-0.9017109120896458
-0.16,0.14,-1.0,2.9936291089170752,1.873592105926113,-0.29818995805294835,0.9545065473407612,-0.04396042670861953,0.14071739837000233,-0.9890733515162436
0.62,0.76,0.42,1.2274676220632261,0.9939737621164146,0.5453633688465465,0.8381997350991861,0.5135356160791695,0.7892818659088843,0.33662339069883096
0.8,0.68,-0.24,1.8392279427310825,0.587624201360792,0.8322601345301934,0.5543853068685932,0.8024552746854106,0.5345316869657816,-0.2652195463367632
0.22,-0.66,-0.5,2.181065205555097,5.089210148446572,0.3679665315123795,-0.9298390353640511,0.30154634870476626,-0.7619974698371678,-0.573087825332713
-0.48,-0.88,-0.08,1.7556229331622555,4.235429868900349,-0.4590797919892134,-0.8883950385876435,-0.4512608051168173,-0.8732640106804473,-0.1837760958765352
0.18,0.48,-0.86,2.4677620383519177,1.2045640979344248,0.3581000774496578,0.9336832088725538,0.22344869826630082,0.582603330056538,-0.7814371625729917
0.3,0.38,0.98,0.31778465880751866,0.8283322247104776,0.6761055246322264,0.7368048042472185,0.21125789976705026,0.23022417331704298,0.9499299604741915
0.94,0.02,0.54,1.0765066118722209,0.13973770073392527,0.9902525642048963,0.1392833769178065,0.8717251705280907,0.12261197787747458,0.47440650285250613
0.26,0.8,0.62,0.945923586699997,1.3948955045412257,0.17499513041095463,0.9845692988979765,0.14192762574360898,0.7985226940000153,0.5849940651132632
-0.8,0.6,0.14,1.4477762081112917,2.5140469086118045,-0.8094709848193,0.5871598800460336,-0.8033534593106018,0.582722456579067,0.12271005668708068
-0.4,-0.64,-0.6,2.189604545010545,4.041041596856774,-0.6220415314363896,-0.7829842483525905,-0.5066965852555281,-0.6377957497998579,-0.5800647826127912
0.88,-0.02,-0.62,2.3343159597010983,0.034692471969298005,0.9993982765491998,0.034685513265471465,0.7219720864983808,0.02505704979801103,-0.6914683294067743
-0.08,0.84,0.44,1.039413412410427,1.5393440426120728,0.031447098763981565,0.9995054176838305,0.027110768262551564,0.8616807534254171,0.5067260457292678
-0.66,-0.74,-0.18,1.8717761116590983,4.052563648418827,-0.6129788562313089,-0.7900993113611455,-0.58542330165232,-0.7545815696385534,-0.2964560888973505
0.46,0.76,0.56,1.0255128695766884,0.8882401122094985,0.6307786102397805,0.7759628501829008,0.5393032898815553,0.6634329559311285,0.5186604616774029
-0.3,-0.14,-0.94,2.8088247354471862,3.2520895926186286,-0.9939014221088063,-0.11027222284008148,-0.32466818791379004,-0.03602156307488967,-0.9451417961080855
0.94,-0.32,-0.3,1.8686760976134038,6.075178612779308,0.9784444957462237,-0.20650997250476327,0.9353546924230267,-0.1974154616375704,-0.29349401164018685
0.84,0.44,0.02,1.4341582257776793,0.46751674842568863,0.8926901686770129,0.45067090292962814,0.8843698761140532,0.4464704379827084,0.13621332618192228
0.98,0.36,-0.3,1.7616357965610079,0.19753972049987834,0.9805523932721442,0.19625749424740557,0.9627508055982787,0.19269450769567248,-0.18968319119992844
0.96,0.28,-0.26,1.7380539229381842,0.2635456693081731,0.9654723828115378,0.2605054280206296,0.9519992412696295,0.2568700816693063,-0.16647884479793185
0.92,0.42,0.22,1.4381800412676167,0.45663645768896727,0.8975406642486579,0.44093169087748496,0.8896596653573244,0.4370600198709483,0.13222790502272902
-0.98,0.46,-0.02,1.5876697036120742,2.785826978679497,-0.9373800727722359,0.3483081956680285,-0.9372466348018146,0.3482586132840404,-0.01687257615634613
0.48,-0.72,0.34,1.373473947103443,5.332349896568201,0.58100335061729,-0.8139011651124984,0.569728995051065,-0.7981074332493451,0.19604437556391652
0.12,-0.08,1.0,0.2245288302716547,5.456972306888344,0.6776654599645224,-0.7353703314460491,0.1508802114204771,-0.163728030475,0.974899119826503
-0.76,0.76,0.16,1.451544606261364,2.2414961897622647,-0.6215344026667486,0.7833868688596255,-0.6171202256132289,0.777823205246297,0.11896927552714887
0.22,0.42,0.72,0.5422315991358029,0.9444637169466072,0.5861774505381261,0.8101826932739447,0.3024961534126381,0.41809378380535156,0.8565592011728563
-0.04,0.92,0.28,1.2699351209240606,1.573695193317014,-0.0028988624620501836,0.9999957982893859,-0.0027686502887207735,0.9550776181686744,0.2963428383626477
0.58,-0.5,0.44,1.1816703324089806,5.497363824062543,0.7068073855945316,-0.7074060500653235,0.6539671675629436,-0.6545210764725895,0.3793798943049877
0.98,0.24,-0.28,1.7357829108885352,0.31690942838107317,0.9502030736487462,0.31163138293258497,0.9372998469309797,0.30739960290801654,-0.16423909727941116
-0.98,-0.36,-0.1,1.553193911392483,3.5041691415012517,-0.9349860880030438,-0.35468438821121584,-0.934841241347795,-0.3546294410328989,0.01760150641301389
-0.82,-0.3,-0.46,1.9718794450890191,3.4836340343747354,-0.9420719275195708,-0.3354109172038985,-0.8673078442156477,-0.30879225994181103,-0.3904157317040845
0.58,-0.5,0.74,0.8223950318662463,5.559953448891147,0.7496707687658423,-0.6618109537156598,0.5493420012318807,-0.4849602904350367,0.6804681347305823
-0.82,0.44,-0.38,1.840899560646048,2.589529555428914,-0.8514443534327936,0.5244449570807332,-0.8205738382132751,0.5054303427209255,-0.26683092904860506
0.3,-0.7,0.46,0.9416338973848578,5.025372685867116,0.30789875722995735,-0.9514191270393126,0.24894251107384593,-0.7692420349457925,0.5884677712948307
0.1,-0.22,0.92,0.3643472916031104,5.195975576690957,0.46495749134969977,-0.885333005844577,0.16568272373744158,-0.3154791277739901,0.9343565459683498
0.74,-0.22,-0.78,2.41501441280262,5.790348502853407,0.8809942365789266,-0.47312699681450676,0.5852585043699656,-0.3143058002376666,-0.7474519028001676
0.4,-0.76,0.16,1.326655857167634,5.266515111910909,0.5262003978981362,-0.8503605948371803,0.5105961624728182,-0.8251435350035967,0.24172237279532055
0.94,-0.06,0.26,1.2202179550939973,6.124811462360715,0.9874850540864918,-0.15771261191102748,0.9274205186199458,-0.1481196213817533,0.34344105666684177
0.82,-0.36,-0.42,1.992422560963159,5.892117780363092,0.9245026715865589,-0.38117556352593646,0.843538998098529,-0.3477939684095396,-0.40924480964927845
0.04,0.44,0.94,0.4726300172213579,1.5378249913110977,0.0329653619027805,0.9994564947583355,0.015006807073051338,0.4549821366736279,0.890374107355651
-0.38,-0.84,-0.48,2.006000328959209,4.156926755674087,-0.5273360888831969,-0.849656783272736,-0.47817995691747295,-0.7704552231205004,-0.42159539604785023
0.86,-0.16,0.58,0.9228566504189074,6.159747669606817,0.9923912433038743,-0.1231244094962109,0.7912623055794458,-0.0981706608038339,0.603544932152063
0.38,-0.82,-0.48,2.0112566628763497,5.361088864668628,0.6041508934963372,-0.7968699378741662,0.5464880087450414,-0.7208130787615529,-0.426355909756357
-0.88,-0.02,-0.26,1.9289368833330385,3.2143535714421727,-0.9973540920454267,-0.07269673362842803,-0.9340722136468922,-0.06808414328149305,-0.35053337804896706
-0.16,1.0,-0.28,1.8482731935953,1.6585544354200312,-0.08764550735832607,0.9961517279209536,-0.08429303695044728,0.9580485861825077,-0.2739299005865715
0.62,-0.66,0.26,1.2248942018808058,5.371359502679567,0.6123032478294883,-0.7906230028891521,0.5760365105786853,-0.7437943819209247,0.33904550712729103
-0.04,-0.58,0.78,0.6685701751694917,4.451176214339826,-0.2582523674992306,-0.9660774889629933,-0.160081506926593,-0.5988372603845179,0.784708765539978
0.3,0.16,0.9,0.3988967336082977,0.49394095488848583,0.8804712962141689,0.47409945849256285,0.34197675065006294,0.1841411446317084,0.9214900655289502
0.92,0.18,0.4,1.2031664948714047,0.12031226187608876,0.9927712058929017,0.12002221773469232,0.9264360361835141,0.11200255103297015,0.35940464580008663
0.24,-0.88,-0.34,1.9166065012284887,5.040728943115041,0.3224721170808099,-0.9465789632700594,0.3033821371357252,-0.8905425729339107,-0.3389590014429628
-0.22,0.8,-0.12,1.8568142773054528,2.0034983962857265,-0.4193253662375342,0.9078360189096695,-0.4022902527391566,0.8709551362700033,-0.2821341935249351
-0.34,-0.48,0.9,0.4435093580028174,4.192088967885489,-0.4971404720793112,-0.8676700703728114,-0.21332890904228663,-0.3723275812711265,0.903251320946513
0.22,0.84,-0.54,2.154066757674549,1.1294607634220388,0.42714743800935623,0.9041819873244784,0.3565254030956531,0.754689877118325,-0.5507565944431441
0.56,0.36,-0.74,2.4186684772439233,0.7722753656923812,0.7163248503237677,0.6977669444797682,0.4739063823224012,0.46162883810760186,-0.7498743605575002
-0.44,-0.46,0.88,0.6041832558498549,4.026045671340976,-0.6337127244905528,-0.7735684732580308,-0.360005933173189,-0.43945660127386016,0.8229663563457068
0.68,0.8,0.06,1.5627344008520867,0.8087546866610934,0.6903998625592134,0.7234279713822374,0.6903774265320507,0.7234044620357031,0.008061838612751338
-0.6,-0.72,-0.12,1.5635961960771767,4.153462891217328,-0.5302760153496807,-0.8478250689528266,-0.5302622701556614,-0.8478030926240283,0.007200068506493018
-0.64,-0.62,-0.24,1.7859861594024138,3.8619455540973084,-0.7515729851458592,-0.6596499435298558,-0.7342386128507242,-0.644435695636962,-0.21353288643192492
-0.98,-0.06,-0.24,1.769461136897198,3.1716988200859704,-0.9995468435987094,-0.03010161875808866,-0.9798867221955843,-0.029509548978663494,-0.19736057910299548
-0.68,-0.44,0.52,1.1303050946883946,3.6700014565480883,-0.863610381058481,-0.5041598057441959,-0.7811721367306542,-0.45603387979681526,0.4263838567220011
-0.28,0.4,-0.88,2.669827477783031,1.9705340176958246,-0.3891767262347223,0.9211631102889564,-0.17686500350792947,0.41863119182098624,-0.8907674757020945
-0.12,-0.54,0.88,0.5067468120491064,4.502259139744375,-0.20858688624878832,-0.9780038399132363,-0.10123461379135436,-0.47465995010821616,0.8743280189572911
0.62,0.12,0.82,0.6416273169592697,0.24333480397367663,0.9705398835783524,0.24094052042717531,0.5808680369343648,0.1442028807744292,0.8011228700045788
-0.62,-0.44,0.78,0.6577214010350622,3.6443558746724958,-0.8762544544795999,-0.4818486598556218,-0.5356676551699832,-0.29456140331400593,0.7913872268885667
0.7,-0.54,-0.42,2.04487987403825,5.7315146539458945,0.851650103623748,-0.524110771686348,0.7577228717467093,-0.4663073688898564,-0.4565232604708547
-0.2,-0.86,0.5,1.1331326351801898,4.501389779875267,-0.20943704460836246,-0.977822133286885,-0.1896964133505467,-0.885656842256148,0.4238245256315483
0.8,-0.48,-0.5,2.0357844490129957,5.78002919968928,0.8760650750662916,-0.48219289112251845,0.7830505230714662,-0.4309969731258367,-0.4484121847963881
-0.42,0.8,0.5,1.0844053963987854,2.1614340673141132,-0.556890834277372,0.8305856961794205,-0.49230577069957493,0.734259043462708,0.46743842934564805
0.16,0.54,0.86,0.4537909094430863,1.3571184403807348,0.2120555684493084,0.9772576097885556,0.09296005362052104,0.42840619782509015,0.8987917211990326
-0.9,-0.46,-0.08,1.7043055217013612,3.576695510613655,-0.9068266924825578,-0.42150367709089387,-0.8987567310340429,-0.41775266440817427,-0.1331129212393481
-0.56,0.26,-0.78,2.5237741089531918,2.9165023489255564,-0.9747739555491592,0.22319438967645608,-0.564645943290361,0.1292872116438315,-0.8151440214042556
